"postId","userId","parentId","subject","content","contentAsHtml","contentAsText","isComment","isAlias","userAlias","writer","limitGender","isLocked","hasPoll","commentCount","likeCount","dislikeCount","reportCount","readCount","boardId","groupId","createdAt","old_tag_id","old_group_id","ip","is_consultable","updated_at"
"606","20",NULL,,"정회원인증받아 모의고사 치고싶어요","정회원인증받아 모의고사 치고싶어요","정회원인증받아 모의고사 치고싶어요","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-22 18:53:27","119","123",,"0","2011-12-22 18:53:27"
"607","20",NULL,,"ㅠㅠ 이거 인증받기 왜이리힘든교","ㅠㅠ 이거 인증받기 왜이리힘든교","ㅠㅠ 이거 인증받기 왜이리힘든교","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-22 18:53:43","119","123",,"0","2011-12-22 18:53:43"
"608","11",NULL,,"국시응시표 출력화면 프린트스크린하세요 ㅎ주민번호뒷자리만지우고 ㅎ","국시응시표 출력화면 프린트스크린하세요 ㅎ주민번호뒷자리만지우고 ㅎ","국시응시표 출력화면 프린트스크린하세요 ㅎ주민번호뒷자리만지우고 ㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-23 22:07:17","116","120",,"0","2011-12-23 22:07:17"
"609","23",NULL,,"아토피","아토피","아토피","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-26 16:42:50","120","124",,"0","2011-12-26 16:42:50"
"610","67",NULL,,"편강탕","편강탕","편강탕","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-27 16:24:58","4","4",,"0","2011-12-27 16:24:58"
"611","67",NULL,,"댓글 상냥하게 쓰면 안되나요 ㅜㅜ","댓글 상냥하게 쓰면 안되나요 ㅜㅜ","댓글 상냥하게 쓰면 안되나요 ㅜㅜ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-27 16:29:20","4","4",,"0","2011-12-27 16:29:20"
"612","22",NULL,,"상냥한 댓글 쓰기 운동","상냥한 댓글 쓰기 운동","상냥한 댓글 쓰기 운동","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-27 16:32:29","97","101",,"0","2011-12-27 16:32:29"
"613","2",NULL,,"복귀했습니다. 익명성을 폭력성으로 악용할 경우 활동에 제한받을 수 있습니다.","복귀했습니다. 익명성을 폭력성으로 악용할 경우 활동에 제한받을 수 있습니다.","복귀했습니다. 익명성을 폭력성으로 악용할 경우 활동에 제한받을 수 있습니다.","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-27 17:30:46","1","1",,"0","2011-12-27 17:30:46"
"614","88",NULL,,"운영자님 내가 틀린문제 인쇄 가능하게 못하시나요? 한방에 인쇄좀 되게 해주세요 부탁드립니다.","운영자님 내가 틀린문제 인쇄 가능하게 못하시나요? 한방에 인쇄좀 되게 해주세요 부탁드립니다.","운영자님 내가 틀린문제 인쇄 가능하게 못하시나요? 한방에 인쇄좀 되게 해주세요 부탁드립니다.","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-27 18:52:31","108","112",,"0","2011-12-27 18:52:31"
"616","13",NULL,,"어느정도의 정보공개를 해야 말도 고와지지않을까요ㅡㅡ","어느정도의 정보공개를 해야 말도 고와지지않을까요ㅡㅡ","어느정도의 정보공개를 해야 말도 고와지지않을까요ㅡㅡ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-27 20:02:06","122","126",,"0","2011-12-27 20:02:06"
"617","2",NULL,,"며칠 비웠더니 -_- 연애게 같은 곳 제외하면 필명화하는 버전이 작업 중이었는데... 진행해보겠습니다","며칠 비웠더니 -_- 연애게 같은 곳 제외하면 필명화하는 버전이 작업 중이었는데... 진행해보겠습니다","며칠 비웠더니 -_- 연애게 같은 곳 제외하면 필명화하는 버전이 작업 중이었는데... 진행해보겠습니다","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-27 20:05:58","1","1",,"0","2011-12-27 20:05:58"
"618","2",NULL,,"인쇄기능도 내일까진 어케든 해볼게요 ㅋㅋㅋ","인쇄기능도 내일까진 어케든 해볼게요 ㅋㅋㅋ","인쇄기능도 내일까진 어케든 해볼게요 ㅋㅋㅋ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-27 20:06:22","1","1",,"0","2011-12-27 20:06:22"
"619","12",NULL,,"하시다가 혹시 시간되시면 모의고사월별평균도 알수있게해주심 넘 감사하겠습니다~~^^;;;;;;;","하시다가 혹시 시간되시면 모의고사월별평균도 알수있게해주심 넘 감사하겠습니다~~^^;;;;;;;","하시다가 혹시 시간되시면 모의고사월별평균도 알수있게해주심 넘 감사하겠습니다~~^^;;;;;;;","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-27 20:37:08","123","127",,"0","2011-12-27 20:37:08"
"620","11",NULL,,"모의고사 출처가 어딘가요? 국시출제되었던건가요? 아님 문제집인가요?","모의고사 출처가 어딘가요? 국시출제되었던건가요? 아님 문제집인가요?","모의고사 출처가 어딘가요? 국시출제되었던건가요? 아님 문제집인가요?","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-27 21:45:17","124","128",,"0","2011-12-27 21:45:17"
"621","2",NULL,,"@**** 네 알겠습니다 밀린 글 한번 작정하고 다 읽어야겠네요 일주일치 ㅠㅠ","@**** 네 알겠습니다 밀린 글 한번 작정하고 다 읽어야겠네요 일주일치 ㅠㅠ","@*** 네 알겠습니다 밀린 글 한번 작정하고 다 읽어야겠네요 일주일치 ㅠㅠ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-28 00:31:59","1","1",,"0","2011-12-28 00:31:59"
"622","2",NULL,,"@**** 잡다합니다 ㅋㅋ","@**** 잡다합니다 ㅋㅋ","@**** 잡다합니다 ㅋㅋ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-28 00:32:23","1","1",,"0","2011-12-28 00:32:23"
"623","13",NULL,,"운영자님 정말 수고하십니다@@","운영자님 정말 수고하십니다@@","운영자님 정말 수고하십니다@@","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-28 00:33:56","125","129",,"0","2011-12-28 00:33:56"
"624","67",NULL,,"운영자님 상냥해~","운영자님 상냥해~","운영자님 상냥해~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-28 18:47:11","4","4",,"0","2011-12-28 18:47:11"
"625","35",NULL,,"매일 오전 9시 정각 되면 바로바로 업데이트되는 모의고사! 감사해요♥","매일 오전 9시 정각 되면 바로바로 업데이트되는 모의고사! 감사해요♥","매일 오전 9시 정각 되면 바로바로 업데이트되는 모의고사! 감사해요♥","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-29 09:38:08","117","121",,"0","2011-12-29 09:38:08"
"626","10",NULL,,"모의고사 정말 틈틈히 잘 풀어보고 도움 많이 받습니다. 특히 댓글달아주신는 다른학교 샘들도 감사해요^^♥","모의고사 정말 틈틈히 잘 풀어보고 도움 많이 받습니다. 특히 댓글달아주신는 다른학교 샘들도 감사해요^^♥","모의고사 정말 틈틈히 잘 풀어보고 도움 많이 받습니다. 특히 댓글달아주신는 다른학교 샘들도 감사해요^^♥","0","0",,NULL,,"0",NULL,"0","1","0",NULL,"0","1","1","2011-12-29 15:08:22","126","130",,"0","2011-12-29 15:08:22"
"627","2",NULL,,"가명으로 *** 쓰시는 분. 저에게 이메일 보내주시지 않으면 허위개인정보 기재로 탈퇴처리합니다.","가명으로 *** 쓰시는 분. 저에게 이메일 보내주시지 않으면 허위개인정보 기재로 탈퇴처리합니다.","가명으로 *** 쓰시는 분. 저에게 이메일 보내주시지 않으면 허위개인정보 기재로 탈퇴처리합니다.","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-29 16:56:52","1","1",,"0","2011-12-29 16:56:52"
"628","2",NULL,,"가명 ***님. 지금으로부터 3일이내, 즉 일요일까지입니다. ********@gmail.com입니다.","가명 ***님. 지금으로부터 3일이내, 즉 일요일까지입니다. ********@gmail.com입니다.","가명 ***님. 지금으로부터 3일이내, 즉 일요일까지입니다. ********@gmail.com입니다.","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-29 22:53:18","1","1",,"0","2011-12-29 22:53:18"
"629","14",NULL,,"모의고사에서 과목마다 틀린문제를 볼 수있다면 더욱더 도움이될 것 같습니다!","모의고사에서 과목마다 틀린문제를 볼 수있다면 더욱더 도움이될 것 같습니다!","모의고사에서 과목마다 틀린문제를 볼 수있다면 더욱더 도움이될 것 같습니다!","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-29 23:05:55","127","131",,"0","2011-12-29 23:05:55"
"630","2",NULL,,"민원1 : 인쇄 기능 사용시 시스템 기본글꼴이 아니라 나눔고딕 쓰도록 했습니다 나머진 내일 ㅡㅡ;","민원1 : 인쇄 기능 사용시 시스템 기본글꼴이 아니라 나눔고딕 쓰도록 했습니다 나머진 내일 ㅡㅡ;","민원1 : 인쇄 기능 사용시 시스템 기본글꼴이 아니라 나눔고딕 쓰도록 했습니다 나머진 내일 ㅡㅡ;","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-30 01:07:10","1","1",,"0","2011-12-30 01:07:10"
"631","34",NULL,,"인쇄기능 pdf생성후 다운로드가 중간에 끊어 집니다","인쇄기능 pdf생성후 다운로드가 중간에 끊어 집니다","인쇄기능 pdf생성후 다운로드가 중간에 끊어 집니다","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-30 18:17:20","109","113",,"0","2011-12-30 18:17:20"
"632","48",NULL,,"틀린문제 아직 프린트 안되나요?","틀린문제 아직 프린트 안되나요?","틀린문제 아직 프린트 안되나요?","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-30 10:30:18","108","112",,"0","2011-12-30 10:30:18"
"633","2",NULL,,"흠 그렇네요... 확인해보겠습니다...","흠 그렇네요... 확인해보겠습니다...","흠 그렇네요... 확인해보겠습니다...","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-30 19:18:00","1","1",,"0","2011-12-30 19:18:00"
"634","85",NULL,,"오늘은 모의고사 안되나요?","오늘은 모의고사 안되나요?","오늘은 모의고사 안되나요?","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-31 10:19:24","128","132",,"0","2011-12-31 10:19:24"
"635","17",NULL,,"응 앞으로 모의고사 계속 안되는 건가요??","응 앞으로 모의고사 계속 안되는 건가요??","응 앞으로 모의고사 계속 안되는 건가요??","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-31 12:36:49","129","133",,"0","2011-12-31 12:36:49"
"636","54",NULL,,"지금 됩니다 고고","지금 됩니다 고고","지금 됩니다 고고","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-31 13:04:53","23","27",,"0","2011-12-31 13:04:53"
"637","2",NULL,,"서버 정비 작업으로 인하여 오늘 하루 모의고사 통계 업데이트 기능이 중단됩니다","서버 정비 작업으로 인하여 오늘 하루 모의고사 통계 업데이트 기능이 중단됩니다","서버 정비 작업으로 인하여 오늘 하루 모의고사 통계 업데이트 기능이 중단됩니다","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2011-12-31 13:33:03","1","1",,"0","2011-12-31 13:33:03"
"638","2",NULL,,"새해 복 많이 받으세요 ㅎㅎ","새해 복 많이 받으세요 ㅎㅎ","새해 복 많이 받으세요 ㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-01 00:07:42","1","1",,"0","2012-01-01 00:07:42"
"640","77",NULL,,"새해 복많이받으세요~","새해 복많이받으세요~","새해 복많이받으세요~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-01 14:04:50","92","96",,"0","2012-01-01 14:04:50"
"641","18",NULL,,"국시에 영어텀 하나도 안나오나요?!","국시에 영어텀 하나도 안나오나요?!","국시에 영어텀 하나도 안나오나요?!","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-01 16:24:41","127","131",,"0","2012-01-01 16:24:41"
"642","2",NULL,,"이제 인쇄기능 되시는지 확인 바랍니다~","이제 인쇄기능 되시는지 확인 바랍니다~","이제 인쇄기능 되시는지 확인 바랍니다~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-01 22:07:56","1","1",,"0","2012-01-01 22:07:56"
"644","82",NULL,,"***님 말씀 공감ㅠ","***님 말씀 공감ㅠ","***님 말씀 공감ㅠ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-02 15:20:54","132","136",,"0","2012-01-02 15:20:54"
"645","67",NULL,,"메모라이는 서버가 불안정해서 어제 서버이전작업을 마쳤습니다. 이젠 안 그럴거에요 ㅎㅎ","메모라이는 서버가 불안정해서 어제 서버이전작업을 마쳤습니다. 이젠 안 그럴거에요 ㅎㅎ","메모라이는 서버가 불안정해서 어제 서버이전작업을 마쳤습니다. 이젠 안 그럴거에요 ㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-03 19:26:56","4","4",,"0","2012-01-03 19:26:56"
"647","61",NULL,,"으으...공부한건하나도기억안나고..후달려미치겠네요..ㅠ","으으...공부한건하나도기억안나고..후달려미치겠네요..ㅠ","으으...공부한건하나도기억안나고..후달려미치겠네요..ㅠ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-04 04:37:48","116","120",,"0","2012-01-04 04:37:48"
"648","2",NULL,,"후달릴 시기입니다 ㅋㅋ 화이팅~","후달릴 시기입니다 ㅋㅋ 화이팅~","후달릴 시기입니다 ㅋㅋ 화이팅~","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-04 10:17:08","1","1",,"0","2012-01-04 10:17:08"
"649","43",NULL,,"운영자님 모의고사 과목별 통계가 며칠 째 안 바뀌고 있어요..ㅠㅠ","운영자님 모의고사 과목별 통계가 며칠 째 안 바뀌고 있어요..ㅠㅠ","운영자님 모의고사 과목별 통계가 며칠 째 안 바뀌고 있어요..ㅠㅠ","0","0",,NULL,,"0",NULL,"0","1","0",NULL,"0","1","1","2012-01-04 10:42:52","134","138",,"0","2012-01-04 10:42:52"
"650","2",NULL,,"예 알고 있구요 기능 업뎃 중입니다 기다려주세요 ㅎㅎ","예 알고 있구요 기능 업뎃 중입니다 기다려주세요 ㅎㅎ","예 알고 있구요 기능 업뎃 중입니다 기다려주세요 ㅎㅎ","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-04 11:45:29","1","1",,"0","2012-01-04 11:45:29"
"651","14",NULL,,"늘 감사하게 생각하고 있습니다 운영자님 :)","늘 감사하게 생각하고 있습니다 운영자님 :)","늘 감사하게 생각하고 있습니다 운영자님 :)","0","0",,NULL,,"0",NULL,"0","1","0",NULL,"0","1","1","2012-01-04 14:25:38","135","139",,"0","2012-01-04 14:25:38"
"652","2",NULL,"감사합니다 여러분들","힘이 나네요 감사합니다 ^^","힘이 나네요 감사합니다 ^^","힘이 나네요 감사합니다 ^^","0","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-04 23:59:07","1","1",,"0","2012-01-04 23:59:07"
"653","67",NULL,"감사합니다","저두여. 여기 들어올때마다 감사하게 생각하고 있습니다. ^-^","저두여. 여기 들어올때마다 감사하게 생각하고 있습니다. ^-^","저두여. 여기 들어올때마다 감사하게 생각하고 있습니다. ^-^","0","0",,NULL,,"0",NULL,"1","0","0",NULL,"0","1","1","2012-01-05 11:16:00","136","140",,"0","2012-01-05 11:16:00"
"654","4",NULL,"모의고사틀린문제인쇄기능","모의고사틀린문제인쇄기능이,ㅠ저만안되는건지...","모의고사틀린문제인쇄기능이,ㅠ저만안되는건지...","모의고사틀린문제인쇄기능이,ㅠ저만안되는건지...","0","0",,NULL,,"0",NULL,"1","0","0",NULL,"0","1","1","2012-01-05 11:49:16","137","141",,"0","2012-01-05 11:49:16"
"655","2",NULL,"'새 소식' 및 '프로필' 기능으로 통합","이 한줄을 마지막으로 한줄글 기능이 '새 소식' 및 '프로필' 기능으로 통합됩니다~","이 한줄을 마지막으로 한줄글 기능이 '새 소식' 및 '프로필' 기능으로 통합됩니다~","이 한줄을 마지막으로 한줄글 기능이 '새 소식' 및 '프로필' 기능으로 통합됩니다~","0","0",,NULL,,"0",NULL,"1","1","0",NULL,"0","1","1","2012-01-05 13:04:10","1","1",,"0","2012-01-05 13:04:10"
"656","2","655",,"통합 완료되었습니다 ~","통합 완료되었습니다 ~","통합 완료되었습니다 ~","1","0",,NULL,,"0",NULL,"0","1","0",NULL,"0","1","1","2012-01-05 13:37:20","1","1",,"0","2012-01-05 13:37:20"
"657","2","653",,"^^","^^","^^","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-05 13:43:59","136","140",,"0","2012-01-05 13:43:59"
"658","2","654",,"혹시 '(전체)' 말고 과목별로 인쇄하시면 인쇄되시는지 확인바랍니다.
만약 과목별로 인쇄하는 건 된다면... 죄송하지만 과목별로 인쇄해주세요 ;;","혹시 '(전체)' 말고 과목별로 인쇄하시면 인쇄되시는지 확인바랍니다.<br />
만약 과목별로 인쇄하는 건 된다면... 죄송하지만 과목별로 인쇄해주세요 ;;","혹시 '(전체)' 말고 과목별로 인쇄하시면 인쇄되시는지 확인바랍니다. 만약 과목별로 인쇄하는 건 된다면... 죄송하지만 과목별로 인쇄해주세요 ;;","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-05 13:45:17","137","141",,"0","2012-01-05 13:45:17"
"659","4","106",,"네 ㅎㅎ","네 ㅎㅎ","네 ㅎㅎ","1","0",,NULL,,"0",NULL,"0","0","0",NULL,"0","1","1","2012-01-05 14:34:18","3","2",,"0","2012-01-05 14:34:18"
"660","67",NULL,,"<P>TFT 결과에서 TSH가 올라가있고 T4는 부족한 hypothyroidism을 보이고 있습니다. 2개월 영아니까 90%는 갑상샘 형성부전일 것이고, 그 중에서도 ectopic thyroid가 2/3을 차지한다고 합니다. 무형성증은 1/3을 차지한다고 합니다.<BR><BR>보통 태반을 통해 전달된 모체의 갑상선 호르몬은 3~4개월까지 남아있어서 증상은 그 기간이 지나야 나타난다고 합니다.</P>","<P>TFT 결과에서 TSH가 올라가있고 T4는 부족한 hypothyroidism을 보이고 있습니다. 2개월 영아니까 90%는 갑상샘 형성부전일 것이고, 그 중에서도 ectopic thyroid가 2/3을 차지한다고 합니다. 무형성증은 1/3을 차지한다고 합니다.<BR><BR>보통 태반을 통해 전달된 모체의 갑상선 호르몬은 3~4개월까지 남아있어서 증상은 그 기간이 지나야 나타난다고 합니다.</P>","TFT 결과에서 TSH가 올라가있고 T4는 부족한 hypothyroidism을 보이고 있습니다. 2개월 영아니까 90%는 갑상샘 형성부전일 것이고, 그 중에서도 ectopic thyroid가 2/3을 차지한다고 합니다. 무형성증은 1/3을 차지한다고 합니다. 보통 태반을 통해 전달된 모체의 갑상선 호르몬은 3~4개월까지 남아있어서 증상은 그 기간이 지나야 나타난다고 합니다.","1","0",,NULL,,"0",NULL,"0","4","0",NULL,"0","1","1","2008-12-08 12:21:21","0","145",,"0","2008-12-08 12:21:21"
